Colour convertions from Jordi et al. (2010) A&A 523 A48

 Teff   g   M/H  G-Gbp    G-Grp   Gbp-Grp G-V     V-Ic    V-Rc    B-V    Gbp-V    Gbp-Ic  Grp-V   Grp-Ic   g-r     r-i     G-g     G-r     G-i     G-z     BC G    BC Gbp  BC Grp
 4500  2.5 -2.0  -0.543   0.708   1.251  -0.320   1.123   0.565   0.938   0.223   1.346  -1.028   0.095    0.783   0.320  -0.784  -0.001   0.319   0.474  -0.148  -0.691   0.560
 4500  3.0 -2.0  -0.536   0.703   1.239  -0.318   1.116   0.560   0.919   0.218   1.334  -1.021   0.095    0.769   0.316  -0.771  -0.002   0.314   0.467  -0.148  -0.684   0.555
 4500  3.5 -2.0  -0.539   0.703   1.242  -0.321   1.119   0.567   0.927   0.218   1.337  -1.024   0.095    0.782   0.314  -0.779   0.003   0.317   0.463  -0.127  -0.666   0.576
 4500  4.0 -2.0  -0.555   0.712   1.267  -0.330   1.137   0.590   0.982   0.225   1.362  -1.042   0.095    0.838   0.316  -0.823   0.015   0.331   0.461  -0.068  -0.623   0.644
 4500  4.5 -2.0  -0.561   0.717   1.278  -0.338   1.150   0.600   0.983   0.223   1.373  -1.055   0.095    0.852   0.320  -0.836   0.016   0.336   0.466  -0.062  -0.623   0.655
 4500  5.0 -2.0  -0.567   0.722   1.289  -0.345   1.163   0.608   0.984   0.222   1.385  -1.067   0.096    0.864   0.326  -0.849   0.015   0.341   0.472  -0.056  -0.623   0.667
 4750  0.0 -2.0  -0.576   0.728   1.304  -0.334   1.159   0.596   1.030   0.242   1.401  -1.062   0.097    0.872   0.332  -0.859   0.013   0.345   0.483  -0.082  -0.657   0.646
 4750  0.5 -2.0  -0.554   0.712   1.266  -0.321   1.129   0.577   0.979   0.233   1.362  -1.033   0.096    0.827   0.319  -0.816   0.011   0.330   0.464  -0.081  -0.636   0.631
 4750  1.0 -2.0  -0.537   0.700   1.237  -0.311   1.105   0.562   0.940   0.226   1.331  -1.011   0.094    0.791   0.309  -0.782   0.009   0.318   0.448  -0.080  -0.618   0.619
 4750  1.5 -2.0  -0.524   0.690   1.214  -0.303   1.087   0.550   0.912   0.221   1.308  -0.993   0.094    0.763   0.302  -0.757   0.006   0.308   0.437  -0.082  -0.606   0.608
 4750  2.0 -2.0  -0.515   0.683   1.198  -0.297   1.073   0.540   0.893   0.218   1.291  -0.980   0.093    0.744   0.296  -0.739   0.005   0.301   0.429  -0.083  -0.598   0.600
 4750  2.5 -2.0  -0.508   0.678   1.186  -0.293   1.064   0.534   0.880   0.215   1.279  -0.971   0.093    0.730   0.292  -0.726   0.004   0.296   0.423  -0.084  -0.592   0.594
 4750  3.0 -2.0  -0.504   0.674   1.178  -0.290   1.056   0.530   0.872   0.214   1.270  -0.964   0.092    0.720   0.290  -0.717   0.003   0.293   0.418  -0.084  -0.588   0.590
 4750  3.5 -2.0  -0.499   0.669   1.168  -0.287   1.047   0.528   0.868   0.212   1.259  -0.956   0.091    0.717   0.283  -0.711   0.006   0.289   0.407  -0.071  -0.570   0.598
 4750  4.0 -2.0  -0.491   0.658   1.149  -0.279   1.025   0.527   0.872   0.212   1.237  -0.937   0.088    0.722   0.267  -0.705   0.017   0.284   0.381  -0.033  -0.524   0.626
